Harvest_year,Company,Tobacco_Type,Class,R$_Kg
2021_2022,UTC,Virginia,X K,3.85
2021_2022,UTC,Virginia,G 2,4.91
2021_2022,UTC,Virginia,G 3,1.43
2021_2022,UTC,Virginia,N,3.21
2021_2022,UTC,Virginia,S C,1.33
2021_2022,UTC,Virginia,S T,0.67
2021_2022,UTC,Burley,T 1,11.51
2021_2022,UTC,Burley,T 1 L,10.28
2021_2022,UTC,Burley,T 2,9.96
2021_2022,UTC,Burley,T 2 L,7.74
2021_2022,UTC,Burley,T 3,6.88
2021_2022,UTC,Burley,T 3 L,6.15
2021_2022,UTC,Burley,T K,4.35
2021_2022,UTC,Burley,B 1,13.50
2021_2022,UTC,Burley,B 1 L,10.70
2021_2022,UTC,Burley,B 2,10.11
2021_2022,UTC,Burley,B 2 L,8.79
2021_2022,UTC,Burley,B 3,7.95
2021_2022,UTC,Burley,B 3 L,6.45
2021_2022,UTC,Burley,B K,5.48
2021_2022,UTC,Burley,C 1,11.00
2021_2022,UTC,Burley,C 1 L,10.15
2021_2022,UTC,Burley,C 2,9.59
2021_2022,UTC,Burley,C 2 L,8.51
2021_2022,UTC,Burley,C 3,7.38
2021_2022,UTC,Burley,C 3 L,6.05
2021_2022,UTC,Burley,C K,5.02
2021_2022,UTC,Burley,X 1,10.15
2021_2022,UTC,Burley,X 1 L,9.61
2021_2022,UTC,Burley,X 2,8.48
2021_2022,UTC,Burley,X 2 L,7.99
2021_2022,UTC,Burley,X 3,6.55
2021_2022,UTC,Burley,X 3 L,6.01
2021_2022,UTC,Burley,X K,4.69
2021_2022,UTC,Burley,N,1.93
2021_2022,UTC,Burley,G,0.84
2021_2022,MaraS Ca,Virginia,T O 1,14.71
2021_2022,MaraS Ca,Virginia,T O 2,12.26
2021_2022,MaraS Ca,Virginia,T O 3,9.96
2021_2022,MaraS Ca,Virginia,T R 1,10.91
2021_2022,MaraS Ca,Virginia,T R 2,7.66
2021_2022,MaraS Ca,Virginia,T R 3,4.36
2021_2022,MaraS Ca,Virginia,T L 1,8.95
2021_2022,MaraS Ca,Virginia,T L 2,6.91
2021_2022,MaraS Ca,Virginia,T K,5.35
2021_2022,MaraS Ca,Virginia,B O 1,15.45
2021_2022,MaraS Ca,Virginia,B O 2,13.14
2021_2022,MaraS Ca,Virginia,B O 3,10.30
2021_2022,MaraS Ca,Virginia,B R 1,11.96
2021_2022,MaraS Ca,Virginia,B R 2,8.54
2021_2022,MaraS Ca,Virginia,B R 3,5.47
2021_2022,MaraS Ca,Virginia,B L 1,11.04
2021_2022,MaraS Ca,Virginia,B L 2,8.95
2021_2022,MaraS Ca,Virginia,B K,6.60
2021_2022,MaraS Ca,Virginia,C O 1,13.96
2021_2022,MaraS Ca,Virginia,C O 2,11.92
2021_2022,MaraS Ca,Virginia,C O 3,9.43
2021_2022,MaraS Ca,Virginia,C R 1,9.40
2021_2022,MaraS Ca,Virginia,C R 2,6.65
2021_2022,MaraS Ca,Virginia,C R 3,4.21
2021_2022,MaraS Ca,Virginia,C L 1,10.13
2021_2022,MaraS Ca,Virginia,C L 2,8.21
2021_2022,MaraS Ca,Virginia,C K,5.10
2021_2022,MaraS Ca,Virginia,X O 1,11.79
2021_2022,MaraS Ca,Virginia,X O 2,9.69
2021_2022,MaraS Ca,Virginia,X O 3,7.91
2021_2022,MaraS Ca,Virginia,X R 1,8.51
2021_2022,MaraS Ca,Virginia,X R 2,5.34
2021_2022,MaraS Ca,Virginia,X R 3,3.15
2021_2022,MaraS Ca,Virginia,X L 1,8.98
2021_2022,MaraS Ca,Virginia,X L 2,7.29
2021_2022,MaraS Ca,Virginia,X K,3.84
2021_2022,MaraS Ca,Virginia,G 2,4.91
2021_2022,MaraS Ca,Virginia,G 3,1.84
2021_2022,MaraS Ca,Virginia,N,3.24
2021_2022,MaraS Ca,Virginia,S C,1.28
2021_2022,Brasfumo,Virginia,T O 1,14.69
2021_2022,Brasfumo,Virginia,T O 2,12.41
2021_2022,Brasfumo,Virginia,T O 3,10.37
2021_2022,Brasfumo,Virginia,T R 1,11.36
2021_2022,Brasfumo,Virginia,T R 2,7.80
2021_2022,Brasfumo,Virginia,T R 3,4.31
2021_2022,Brasfumo,Virginia,T L 1,9.30
2021_2022,Brasfumo,Virginia,T L 2,7.21
2021_2022,Brasfumo,Virginia,T K,5.22
2021_2022,Brasfumo,Virginia,B O 1,15.44
2021_2022,Brasfumo,Virginia,B O 2,13.36
2021_2022,Brasfumo,Virginia,B O 3,10.60
2021_2022,Brasfumo,Virginia,B R 1,11.93
2021_2022,Brasfumo,Virginia,B R 2,8.76
2021_2022,Brasfumo,Virginia,B R 3,5.54
2021_2022,Brasfumo,Virginia,B L 1,11.31
2021_2022,Brasfumo,Virginia,B L 2,9.17
2021_2022,Brasfumo,Virginia,B K,6.69
2021_2022,Brasfumo,Virginia,C O 1,13.91
2021_2022,Brasfumo,Virginia,C O 2,12.04
2021_2022,Brasfumo,Virginia,C O 3,9.65
2021_2022,Brasfumo,Virginia,C R 1,9.55
2021_2022,Brasfumo,Virginia,C R 2,6.80
2021_2022,Brasfumo,Virginia,C R 3,4.30
2021_2022,Brasfumo,Virginia,C L 1,10.61
2021_2022,Brasfumo,Virginia,C L 2,8.58
2021_2022,Brasfumo,Virginia,C K,5.32
2021_2022,Brasfumo,Virginia,X O 1,11.78
2021_2022,Brasfumo,Virginia,X O 2,9.89
2021_2022,Brasfumo,Virginia,X O 3,8.10
2021_2022,Brasfumo,Virginia,X R 1,8.83
2021_2022,Brasfumo,Virginia,X R 2,5.47
2021_2022,Brasfumo,Virginia,X R 3,3.22
2021_2022,Brasfumo,Virginia,X L 1,9.40
2021_2022,Brasfumo,Virginia,X L 2,7.63
2021_2022,Brasfumo,Virginia,X K,3.92
2021_2022,Brasfumo,Virginia,G 2,5.09
2021_2022,Brasfumo,Virginia,G 3,1.33
2021_2022,Brasfumo,Virginia,N,3.36
2021_2022,Brasfumo,Virginia,S C,1.33
2021_2022,Brasfumo,Virginia,S T,0.81
2020_2021,JTI,Virginia,T O 1,12.72
2020_2021,JTI,Virginia,T O 2,10.75
2020_2021,JTI,Virginia,T O 3,8.80
2020_2021,JTI,Virginia,T R 1,9.93
2020_2021,JTI,Virginia,T R 2,6.80
2020_2021,JTI,Virginia,T R 3,3.62
2020_2021,JTI,Virginia,T L 1,7.66
2020_2021,JTI,Virginia,T L 2,5.73
2020_2021,JTI,Virginia,T K,4.03
2020_2021,JTI,Virginia,B O 1,13.40
2020_2021,JTI,Virginia,B O 2,11.58
2020_2021,JTI,Virginia,B O 3,9.01
2020_2021,JTI,Virginia,B R 1,10.60
2020_2021,JTI,Virginia,B R 2,7.65
2020_2021,JTI,Virginia,B R 3,4.67
2020_2021,JTI,Virginia,B L 1,9.47
2020_2021,JTI,Virginia,B L 2,7.48
2020_2021,JTI,Virginia,B K,5.27
2020_2021,JTI,Virginia,C O 1,12.40
2020_2021,JTI,Virginia,C O 2,10.57
2020_2021,JTI,Virginia,C O 3,8.49
2020_2021,JTI,Virginia,C R 1,8.84
2020_2021,JTI,Virginia,C R 2,6.04
2020_2021,JTI,Virginia,C R 3,3.55
2020_2021,JTI,Virginia,C L 1,8.71
2020_2021,JTI,Virginia,C L 2,6.89
2020_2021,JTI,Virginia,C K,4.21
2020_2021,JTI,Virginia,X O 1,10.57
2020_2021,JTI,Virginia,X O 2,9.16
2020_2021,JTI,Virginia,X O 3,7.15
2020_2021,JTI,Virginia,X R 1,8.19
2020_2021,JTI,Virginia,X R 2,4.89
2020_2021,JTI,Virginia,X R 3,2.67
2020_2021,JTI,Virginia,X L 1,7.66
2020_2021,JTI,Virginia,X L 2,6.08
2020_2021,JTI,Virginia,X K,3.09
2020_2021,JTI,Virginia,G 2,4.03
2020_2021,JTI,Virginia,G 3,1.03
2020_2021,JTI,Virginia,N,2.49
2020_2021,JTI,Virginia,S C,0.94
2020_2021,JTI,Virginia,S T,0.58
2020_2021,JTI,Burley,T 1,11.14
2020_2021,JTI,Burley,T 1 L,10.05
2020_2021,JTI,Burley,T 2,9.69
2020_2021,JTI,Burley,T 2 L,7.62
2020_2021,JTI,Burley,T 3,6.82
2020_2021,JTI,Burley,T 3 L,6.00
2020_2021,JTI,Burley,T K,4.35
2020_2021,JTI,Burley,B 1,11.58
2020_2021,JTI,Burley,B 1 L,10.43
2020_2021,JTI,Burley,B 2,9.85
2020_2021,JTI,Burley,B 2 L,8.59
2020_2021,JTI,Burley,B 3,7.74
2020_2021,JTI,Burley,B 3 L,6.43
2020_2021,JTI,Burley,B K,5.47
2020_2021,JTI,Burley,C 1,11.31
2020_2021,JTI,Burley,C 1 L,10.36
2020_2021,JTI,Burley,C 2,9.80
2020_2021,JTI,Burley,C 2 L,8.59
2020_2021,JTI,Burley,C 3,7.52
2020_2021,JTI,Burley,C 3 L,6.22
2020_2021,JTI,Burley,C K,5.47
2020_2021,JTI,Burley,X 1,10.41
2020_2021,JTI,Burley,X 1 L,10.00
2020_2021,JTI,Burley,X 2,8.85
2020_2021,JTI,Burley,X 2 L,8.19
2020_2021,JTI,Burley,X 3,6.82
2020_2021,JTI,Burley,X 3 L,6.22
2020_2021,JTI,Burley,X K,4.87
2020_2021,JTI,Burley,N,2.03
2020_2021,JTI,Burley,G,0.85
2020_2021,BAT,Virginia,T O 1,12.59
2020_2021,BAT,Virginia,T O 2,10.95
2020_2021,BAT,Virginia,T O 3,9.12
2020_2021,BAT,Virginia,T R 1,10.71
2020_2021,BAT,Virginia,T R 2,6.99
2020_2021,BAT,Virginia,T R 3,3.92
2020_2021,BAT,Virginia,T L 1,7.81
2020_2021,BAT,Virginia,T L 2,6.05
2020_2021,BAT,Virginia,T K,4.82
2020_2021,BAT,Virginia,B O 1,13.25
2020_2021,BAT,Virginia,B O 2,11.78
2020_2021,BAT,Virginia,B O 3,9.33
2020_2021,BAT,Virginia,B R 1,11.25
2020_2021,BAT,Virginia,B R 2,7.88
2020_2021,BAT,Virginia,B R 3,5.07
2020_2021,BAT,Virginia,B L 1,9.66
2020_2021,BAT,Virginia,B L 2,7.78
2020_2021,BAT,Virginia,B K,6.34
2020_2021,BAT,Virginia,C O 1,12.71
2020_2021,BAT,Virginia,C O 2,10.86
2020_2021,BAT,Virginia,C O 3,8.58
2020_2021,BAT,Virginia,C R 1,8.92
2020_2021,BAT,Virginia,C R 2,6.02
2020_2021,BAT,Virginia,C R 3,3.79
2020_2021,BAT,Virginia,C L 1,9.02
2020_2021,BAT,Virginia,C L 2,7.27
2020_2021,BAT,Virginia,C K,4.57
2020_2021,BAT,Virginia,X O 1,11.18
2020_2021,BAT,Virginia,X O 2,9.10
2020_2021,BAT,Virginia,X O 3,7.29
2020_2021,BAT,Virginia,X R 1,8.36
2020_2021,BAT,Virginia,X R 2,4.90
2020_2021,BAT,Virginia,X R 3,2.83
2020_2021,BAT,Virginia,X L 1,7.95
2020_2021,BAT,Virginia,X L 2,6.48
2020_2021,BAT,Virginia,X K,3.36
2020_2021,BAT,Virginia,G 2,4.45
2020_2021,BAT,Virginia,G 3,1.26
2020_2021,BAT,Virginia,N,2.89
2020_2021,BAT,Virginia,S C,1.26
2020_2021,BAT,Virginia,S T,0.75
2020_2021,BAT,Burley,T 1,11.21
2020_2021,BAT,Burley,T 1 L,10.13
2020_2021,BAT,Burley,T 2,9.84
2020_2021,BAT,Burley,T 2 L,7.81
2020_2021,BAT,Burley,T 3,6.99
2020_2021,BAT,Burley,T 3 L,6.14
2020_2021,BAT,Burley,T K,4.52
2020_2021,BAT,Burley,B 1,11.66
2020_2021,BAT,Burley,B 1 L,10.50
2020_2021,BAT,Burley,B 2,9.93
2020_2021,BAT,Burley,B 2 L,8.76
2020_2021,BAT,Burley,B 3,7.90
2020_2021,BAT,Burley,B 3 L,6.56
2020_2021,BAT,Burley,B K,5.65
2020_2021,BAT,Burley,C 1,11.38
2020_2021,BAT,Burley,C 1 L,10.40
2020_2021,BAT,Burley,C 2,9.90
2020_2021,BAT,Burley,C 2 L,8.76
2020_2021,BAT,Burley,C 3,7.69
2020_2021,BAT,Burley,C 3 L,6.33
2020_2021,BAT,Burley,C K,5.65
2020_2021,BAT,Burley,X 1,10.50
2020_2021,BAT,Burley,X 1 L,10.07
2020_2021,BAT,Burley,X 2,8.95
2020_2021,BAT,Burley,X 2 L,8.36
2020_2021,BAT,Burley,X 3,6.99
2020_2021,BAT,Burley,X 3 L,6.33
2020_2021,BAT,Burley,X K,5.07
2020_2021,BAT,Burley,N,2.04
2020_2021,BAT,Burley,G,0.87
2020_2021,China Brasil Tabacos,Virginia,T O 1,12.36
2020_2021,China Brasil Tabacos,Virginia,T O 2,10.44
2020_2021,China Brasil Tabacos,Virginia,T O 3,8.73
2020_2021,China Brasil Tabacos,Virginia,T R 1,9.56
2020_2021,China Brasil Tabacos,Virginia,T R 2,6.56
2020_2021,China Brasil Tabacos,Virginia,T R 3,3.63
2020_2021,China Brasil Tabacos,Virginia,T L 1,7.83
2020_2021,China Brasil Tabacos,Virginia,T L 2,6.07
2020_2021,China Brasil Tabacos,Virginia,T K,4.39
2020_2021,China Brasil Tabacos,Virginia,B O 1,12.99
2020_2021,China Brasil Tabacos,Virginia,B O 2,11.24
2020_2021,China Brasil Tabacos,Virginia,B O 3,8.92
2020_2021,China Brasil Tabacos,Virginia,B R 1,10.04
2020_2021,China Brasil Tabacos,Virginia,B R 2,7.37
2020_2021,China Brasil Tabacos,Virginia,B R 3,4.66
2020_2021,China Brasil Tabacos,Virginia,B L 1,9.52
2020_2021,China Brasil Tabacos,Virginia,B L 2,7.72
2020_2021,China Brasil Tabacos,Virginia,B K,5.63
2020_2021,China Brasil Tabacos,Virginia,C O 1,11.76
2020_2021,China Brasil Tabacos,Virginia,C O 2,10.13
2020_2021,China Brasil Tabacos,Virginia,C O 3,8.12
2020_2021,China Brasil Tabacos,Virginia,C R 1,8.04
2020_2021,China Brasil Tabacos,Virginia,C R 2,5.72
2020_2021,China Brasil Tabacos,Virginia,C R 3,3.62
2020_2021,China Brasil Tabacos,Virginia,C L 1,8.93
2020_2021,China Brasil Tabacos,Virginia,C L 2,7.22
2020_2021,China Brasil Tabacos,Virginia,C K,4.48
2020_2021,China Brasil Tabacos,Virginia,X O 1,9.91
2020_2021,China Brasil Tabacos,Virginia,X O 2,8.32
2020_2021,China Brasil Tabacos,Virginia,X O 3,6.82
2020_2021,China Brasil Tabacos,Virginia,X R 1,7.43
2020_2021,China Brasil Tabacos,Virginia,X R 2,4.60
2020_2021,China Brasil Tabacos,Virginia,X R 3,2.71
2020_2021,China Brasil Tabacos,Virginia,X L 1,7.91
2020_2021,China Brasil Tabacos,Virginia,X L 2,6.42
2020_2021,China Brasil Tabacos,Virginia,X K,3.30
2020_2021,China Brasil Tabacos,Virginia,G 2,4.28
2020_2021,China Brasil Tabacos,Virginia,G 3,1.12
2020_2021,China Brasil Tabacos,Virginia,N,2.83
2020_2021,China Brasil Tabacos,Virginia,S C,1.12
2020_2021,China Brasil Tabacos,Virginia,S T,0.68
2020_2021,Philip Morris,Virginia,T O 1,12.18
2020_2021,Philip Morris,Virginia,T O 2,10.30
2020_2021,Philip Morris,Virginia,T O 3,8.73
2020_2021,Philip Morris,Virginia,T R 1,9.53
2020_2021,Philip Morris,Virginia,T R 2,6.52
2020_2021,Philip Morris,Virginia,T R 3,3.76
2020_2021,Philip Morris,Virginia,T L 1,7.79
2020_2021,Philip Morris,Virginia,T L 2,6.04
2020_2021,Philip Morris,Virginia,T K,4.55
2020_2021,Philip Morris,Virginia,B O 1,12.80
2020_2021,Philip Morris,Virginia,B O 2,11.08
2020_2021,Philip Morris,Virginia,B O 3,8.92
2020_2021,Philip Morris,Virginia,B R 1,10.01
2020_2021,Philip Morris,Virginia,B R 2,7.32
2020_2021,Philip Morris,Virginia,B R 3,4.86
2020_2021,Philip Morris,Virginia,B L 1,9.58
2020_2021,Philip Morris,Virginia,B L 2,7.75
2020_2021,Philip Morris,Virginia,B K,5.98
2020_2021,Philip Morris,Virginia,C O 1,11.63
2020_2021,Philip Morris,Virginia,C O 2,9.98
2020_2021,Philip Morris,Virginia,C O 3,8.11
2020_2021,Philip Morris,Virginia,C R 1,8.23
2020_2021,Philip Morris,Virginia,C R 2,5.70
2020_2021,Philip Morris,Virginia,C R 3,3.64
2020_2021,Philip Morris,Virginia,C L 1,9.11
2020_2021,Philip Morris,Virginia,C L 2,7.35
2020_2021,Philip Morris,Virginia,C K,4.53
2020_2021,Philip Morris,Virginia,X O 1,10.24
2020_2021,Philip Morris,Virginia,X O 2,8.61
2020_2021,Philip Morris,Virginia,X O 3,6.91
2020_2021,Philip Morris,Virginia,X R 1,7.57
2020_2021,Philip Morris,Virginia,X R 2,4.65
2020_2021,Philip Morris,Virginia,X R 3,2.73
2020_2021,Philip Morris,Virginia,X L 1,8.07
2020_2021,Philip Morris,Virginia,X L 2,6.54
2020_2021,Philip Morris,Virginia,X K,3.32
2020_2021,Philip Morris,Virginia,G 2,4.32
2020_2021,Philip Morris,Virginia,G 3,1.12
2020_2021,Philip Morris,Virginia,N,2.85
2020_2021,Philip Morris,Virginia,S C,1.12
2020_2021,Philip Morris,Virginia,S T,0.69
2020_2021,Alliance One,Virginia,T O 1,12.28
2020_2021,Alliance One,Virginia,T O 2,10.33
2020_2021,Alliance One,Virginia,T O 3,8.57
2020_2021,Alliance One,Virginia,T R 1,9.55
2020_2021,Alliance One,Virginia,T R 2,6.53
2020_2021,Alliance One,Virginia,T R 3,3.61
2020_2021,Alliance One,Virginia,T L 1,7.81
2020_2021,Alliance One,Virginia,T L 2,6.05
2020_2021,Alliance One,Virginia,T K,4.38
2020_2021,Alliance One,Virginia,B O 1,12.90
2020_2021,Alliance One,Virginia,B O 2,11.12
2020_2021,Alliance One,Virginia,B O 3,8.77
2020_2021,Alliance One,Virginia,B R 1,10.05
2020_2021,Alliance One,Virginia,B R 2,7.33
2020_2021,Alliance One,Virginia,B R 3,4.64
2020_2021,Alliance One,Virginia,B L 1,9.49
2020_2021,Alliance One,Virginia,B L 2,7.71
2020_2021,Alliance One,Virginia,B K,5.61
2020_2021,Alliance One,Virginia,C O 1,11.59
2020_2021,Alliance One,Virginia,C O 2,10.09
2020_2021,Alliance One,Virginia,C O 3,7.98
2020_2021,Alliance One,Virginia,C R 1,8.01
2020_2021,Alliance One,Virginia,C R 2,5.61
2020_2021,Alliance One,Virginia,C R 3,3.60
2020_2021,Alliance One,Virginia,C L 1,8.71
2020_2021,Alliance One,Virginia,C L 2,7.04
2020_2021,Alliance One,Virginia,C K,4.47
2020_2021,Alliance One,Virginia,X O 1,10.09
2020_2021,Alliance One,Virginia,X O 2,8.48
2020_2021,Alliance One,Virginia,X O 3,6.81
2020_2021,Alliance One,Virginia,X R 1,7.41
2020_2021,Alliance One,Virginia,X R 2,4.58
2020_2021,Alliance One,Virginia,X R 3,2.69
2020_2021,Alliance One,Virginia,X L 1,7.72
2020_2021,Alliance One,Virginia,X L 2,6.27
2020_2021,Alliance One,Virginia,X K,3.30
2020_2021,Alliance One,Virginia,G 2,4.28
2020_2021,Alliance One,Virginia,G 3,1.12
2020_2021,Alliance One,Virginia,N,2.83
2020_2021,Alliance One,Virginia,S C,1.12
2020_2021,Alliance One,Virginia,S T,0.68
2020_2021,Alliance One,Burley,T 1,9.98
2020_2021,Alliance One,Burley,T 1 L,8.77
2020_2021,Alliance One,Burley,T 2,8.69
2020_2021,Alliance One,Burley,T 2 L,6.76
2020_2021,Alliance One,Burley,T 3,6.05
2020_2021,Alliance One,Burley,T 3 L,5.31
2020_2021,Alliance One,Burley,T K,3.90
2020_2021,Alliance One,Burley,B 1,10.38
2020_2021,Alliance One,Burley,B 1 L,9.08
2020_2021,Alliance One,Burley,B 2,8.79
2020_2021,Alliance One,Burley,B 2 L,7.58
2020_2021,Alliance One,Burley,B 3,6.83
2020_2021,Alliance One,Burley,B 3 L,5.67
2020_2021,Alliance One,Burley,B K,4.89
2020_2021,Alliance One,Burley,C 1,10.15
2020_2021,Alliance One,Burley,C 1 L,9.01
2020_2021,Alliance One,Burley,C 2,8.74
2020_2021,Alliance One,Burley,C 2 L,7.58
2020_2021,Alliance One,Burley,C 3,6.66
2020_2021,Alliance One,Burley,C 3 L,5.49
2020_2021,Alliance One,Burley,C K,4.89
2020_2021,Alliance One,Burley,X 1,9.27
2020_2021,Alliance One,Burley,X 1 L,8.71
2020_2021,Alliance One,Burley,X 2,7.75
2020_2021,Alliance One,Burley,X 2 L,7.25
2020_2021,Alliance One,Burley,X 3,6.05
2020_2021,Alliance One,Burley,X 3 L,5.49
2020_2021,Alliance One,Burley,X K,4.38
2020_2021,Alliance One,Burley,N,1.77
2020_2021,Alliance One,Burley,G,0.75
2020_2021,Universal Leaf Tabacos,Virginia,T O 1,12.35
2020_2021,Universal Leaf Tabacos,Virginia,T O 2,10.43
2020_2021,Universal Leaf Tabacos,Virginia,T O 3,8.85
2020_2021,Universal Leaf Tabacos,Virginia,T R 1,9.62
2020_2021,Universal Leaf Tabacos,Virginia,T R 2,6.60
2020_2021,Universal Leaf Tabacos,Virginia,T R 3,3.84
2020_2021,Universal Leaf Tabacos,Virginia,T L 1,7.80
2020_2021,Universal Leaf Tabacos,Virginia,T L 2,6.06
2020_2021,Universal Leaf Tabacos,Virginia,T K,4.72
2020_2021,Universal Leaf Tabacos,Virginia,B O 1,12.98
2020_2021,Universal Leaf Tabacos,Virginia,B O 2,11.24
2020_2021,Universal Leaf Tabacos,Virginia,B O 3,9.05
2020_2021,Universal Leaf Tabacos,Virginia,B R 1,10.12
2020_2021,Universal Leaf Tabacos,Virginia,B R 2,7.42
2020_2021,Universal Leaf Tabacos,Virginia,B R 3,4.96
2020_2021,Universal Leaf Tabacos,Virginia,B L 1,9.59
2020_2021,Universal Leaf Tabacos,Virginia,B L 2,7.76
2020_2021,Universal Leaf Tabacos,Virginia,B K,6.22
2020_2021,Universal Leaf Tabacos,Virginia,C O 1,11.61
2020_2021,Universal Leaf Tabacos,Virginia,C O 2,10.18
2020_2021,Universal Leaf Tabacos,Virginia,C O 3,8.22
2020_2021,Universal Leaf Tabacos,Virginia,C R 1,8.13
2020_2021,Universal Leaf Tabacos,Virginia,C R 2,5.79
2020_2021,Universal Leaf Tabacos,Virginia,C R 3,3.73
2020_2021,Universal Leaf Tabacos,Virginia,C L 1,8.54
2020_2021,Universal Leaf Tabacos,Virginia,C L 2,6.91
2020_2021,Universal Leaf Tabacos,Virginia,C K,4.62
2020_2021,Universal Leaf Tabacos,Virginia,X O 1,10.18
2020_2021,Universal Leaf Tabacos,Virginia,X O 2,8.56
2020_2021,Universal Leaf Tabacos,Virginia,X O 3,7.02
2020_2021,Universal Leaf Tabacos,Virginia,X R 1,7.65
2020_2021,Universal Leaf Tabacos,Virginia,X R 2,4.71
2020_2021,Universal Leaf Tabacos,Virginia,X R 3,2.78
2020_2021,Universal Leaf Tabacos,Virginia,X L 1,7.55
2020_2021,Universal Leaf Tabacos,Virginia,X L 2,6.14
2020_2021,Universal Leaf Tabacos,Virginia,X K,3.39
2020_2021,Universal Leaf Tabacos,Virginia,G 2,4.41
2020_2021,Universal Leaf Tabacos,Virginia,G 3,1.15
2020_2021,Universal Leaf Tabacos,Virginia,N,2.90
2020_2021,Universal Leaf Tabacos,Virginia,S C,1.15
2020_2021,Universal Leaf Tabacos,Virginia,S T,0.70
2020_2021,Universal Leaf Tabacos,Burley,T 1,9.93
2020_2021,Universal Leaf Tabacos,Burley,T 1 L,8.98
2020_2021,Universal Leaf Tabacos,Burley,T 2,8.73
2020_2021,Universal Leaf Tabacos,Burley,T 2 L,6.93
2020_2021,Universal Leaf Tabacos,Burley,T 3,6.20
2020_2021,Universal Leaf Tabacos,Burley,T 3 L,5.44
2020_2021,Universal Leaf Tabacos,Burley,T K,4.00
2020_2021,Universal Leaf Tabacos,Burley,B 1,10.33
2020_2021,Universal Leaf Tabacos,Burley,B 1 L,9.31
2020_2021,Universal Leaf Tabacos,Burley,B 2,8.83
2020_2021,Universal Leaf Tabacos,Burley,B 2 L,7.77
2020_2021,Universal Leaf Tabacos,Burley,B 3,7.00
2020_2021,Universal Leaf Tabacos,Burley,B 3 L,5.81
2020_2021,Universal Leaf Tabacos,Burley,B K,5.02
2020_2021,Universal Leaf Tabacos,Burley,C 1,10.09
2020_2021,Universal Leaf Tabacos,Burley,C 1 L,9.23
2020_2021,Universal Leaf Tabacos,Burley,C 2,8.78
2020_2021,Universal Leaf Tabacos,Burley,C 2 L,7.77
2020_2021,Universal Leaf Tabacos,Burley,C 3,6.83
2020_2021,Universal Leaf Tabacos,Burley,C 3 L,5.63
2020_2021,Universal Leaf Tabacos,Burley,C K,5.02
2020_2021,Universal Leaf Tabacos,Burley,X 1,9.31
2020_2021,Universal Leaf Tabacos,Burley,X 1 L,8.93
2020_2021,Universal Leaf Tabacos,Burley,X 2,7.93
2020_2021,Universal Leaf Tabacos,Burley,X 2 L,7.43
2020_2021,Universal Leaf Tabacos,Burley,X 3,6.20
2020_2021,Universal Leaf Tabacos,Burley,X 3 L,5.63
2020_2021,Universal Leaf Tabacos,Burley,X K,4.49
2020_2021,Universal Leaf Tabacos,Burley,N,1.82
2020_2021,Universal Leaf Tabacos,Burley,G,0.77
2020_2021,CTA,Virginia,T O 1,12.37
2020_2021,CTA,Virginia,T O 2,10.43
2020_2021,CTA,Virginia,T O 3,8.82
2020_2021,CTA,Virginia,T R 1,9.71
2020_2021,CTA,Virginia,T R 2,6.62
2020_2021,CTA,Virginia,T R 3,3.85
2020_2021,CTA,Virginia,T L 1,7.99
2020_2021,CTA,Virginia,T L 2,6.18
2020_2021,CTA,Virginia,T K,4.66
2020_2021,CTA,Virginia,B O 1,12.94
2020_2021,CTA,Virginia,B O 2,11.20
2020_2021,CTA,Virginia,B O 3,9.03
2020_2021,CTA,Virginia,B R 1,10.13
2020_2021,CTA,Virginia,B R 2,7.45
2020_2021,CTA,Virginia,B R 3,4.99
2020_2021,CTA,Virginia,B L 1,9.86
2020_2021,CTA,Virginia,B L 2,7.95
2020_2021,CTA,Virginia,B K,6.22
2020_2021,CTA,Virginia,C O 1,11.61
2020_2021,CTA,Virginia,C O 2,10.19
2020_2021,CTA,Virginia,C O 3,8.23
2020_2021,CTA,Virginia,C R 1,8.15
2020_2021,CTA,Virginia,C R 2,5.80
2020_2021,CTA,Virginia,C R 3,3.73
2020_2021,CTA,Virginia,C L 1,9.19
2020_2021,CTA,Virginia,C L 2,7.43
2020_2021,CTA,Virginia,C K,4.62
2020_2021,CTA,Virginia,X O 1,10.19
2020_2021,CTA,Virginia,X O 2,8.57
2020_2021,CTA,Virginia,X O 3,7.03
2020_2021,CTA,Virginia,X R 1,7.64
2020_2021,CTA,Virginia,X R 2,4.72
2020_2021,CTA,Virginia,X R 3,2.77
2020_2021,CTA,Virginia,X L 1,8.15
2020_2021,CTA,Virginia,X L 2,6.61
2020_2021,CTA,Virginia,X K,3.39
2020_2021,CTA,Virginia,G 2,4.42
2020_2021,CTA,Virginia,G 3,1.15
2020_2021,CTA,Virginia,N,2.90
2020_2021,CTA,Virginia,S C,1.15
2020_2021,CTA,Virginia,S T,0.70
2020_2021,CTA,Burley,T 1,10.22
2020_2021,CTA,Burley,T 1 L,9.25
2020_2021,CTA,Burley,T 2,8.99
2020_2021,CTA,Burley,T 2 L,7.12
2020_2021,CTA,Burley,T 3,6.38
2020_2021,CTA,Burley,T 3 L,5.60
2020_2021,CTA,Burley,T K,4.12
2020_2021,CTA,Burley,B 1,10.64
2020_2021,CTA,Burley,B 1 L,9.58
2020_2021,CTA,Burley,B 2,9.08
2020_2021,CTA,Burley,B 2 L,8.00
2020_2021,CTA,Burley,B 3,7.22
2020_2021,CTA,Burley,B 3 L,5.99
